name,loc,sql_size,sql_length,sql_hardness,tables,total_cols,unique_cols,total_rows,total_cells,total_bytes,input_cols,unique_input_cols,input_rows,input_cells,input_bytes,output_cols,output_rows,output_cells,output_bytes
spider/soccer_2/0003,,6,28,easy,1,4,3,5,13,102,3,3,4,12,85,1,1,1,17
spider/soccer_2/0004,,12,43,easy,1,5,4,7,25,185,4,4,6,24,168,1,1,1,17
spider/soccer_2/0005,,12,46,easy,1,4,3,5,13,102,3,3,4,12,85,1,1,1,17
spider/soccer_2/0006,,8,26,easy,1,5,4,7,25,190,4,4,6,24,168,1,1,1,22
spider/soccer_2/0007,,15,51,medium,1,6,4,9,30,224,4,4,6,24,168,2,3,6,56
spider/soccer_2/0008,,8,40,easy,1,5,4,7,25,194,4,4,6,24,164,1,1,1,30
spider/soccer_2/0009,,8,39,easy,1,5,4,7,25,193,4,4,6,24,164,1,1,1,29
spider/soccer_2/0010,,12,50,easy,1,5,4,7,25,181,4,4,6,24,164,1,1,1,17
spider/soccer_2/0011,,12,49,easy,1,5,4,7,25,181,4,4,6,24,164,1,1,1,17
spider/soccer_2/0012,,18,58,medium,1,7,4,7,27,225,4,4,6,24,168,3,1,3,57
spider/soccer_2/0013,,14,47,easy,1,4,3,5,13,109,3,3,4,12,85,1,1,1,24
spider/soccer_2/0014,,14,54,easy,1,5,4,8,26,194,4,4,6,24,168,1,2,2,26
spider/soccer_2/0015,,12,56,medium,1,5,4,11,29,217,4,4,6,24,168,1,5,5,49
spider/soccer_2/0016,,22,74,medium,1,5,3,5,14,116,3,3,4,12,85,2,1,2,31
spider/soccer_2/0017,,9,34,easy,1,6,3,8,24,170,3,3,4,12,85,3,4,12,85
spider/soccer_2/0018,,15,58,medium,1,4,3,6,14,105,3,3,4,12,85,1,2,2,20
spider/soccer_2/0019,,15,61,medium,1,5,4,9,27,200,4,4,6,24,168,1,3,3,32
spider/soccer_2/0020,,9,48,easy,1,5,4,10,28,194,4,4,6,24,164,1,4,4,30
spider/soccer_2/0021,,13,68,hard,1,5,4,7,25,182,4,4,6,24,164,1,1,1,18
spider/soccer_2/0022,,14,79,extra,1,6,4,10,32,215,4,4,6,24,164,2,4,8,51
spider/soccer_2/0023,,28,105,medium,2,10,7,15,54,394,8,7,12,48,332,2,3,6,62
spider/soccer_2/0024,,11,51,medium,1,4,3,7,15,110,3,3,4,12,85,1,3,3,25
spider/soccer_2/0025,,16,71,medium,1,6,3,8,24,175,3,3,4,12,85,3,4,12,90
spider/soccer_2/0026,,18,81,easy,2,8,6,14,40,276,7,6,10,36,249,1,4,4,27
spider/soccer_2/0027,,26,110,medium,2,8,6,12,38,268,7,6,10,36,249,1,2,2,19
spider/soccer_2/0028,,30,113,medium,2,10,7,14,52,376,8,7,12,48,332,2,2,4,44
spider/soccer_2/0030,,30,110,medium,2,10,7,14,52,376,8,7,12,48,332,2,2,4,44
spider/soccer_2/0031,,26,101,medium,2,8,6,11,37,264,7,6,10,36,249,1,1,1,15
spider/soccer_2/0032,,34,122,medium,2,9,7,13,49,350,8,7,12,48,332,1,1,1,18
spider/soccer_2/0033,,37,139,hard,3,12,9,17,61,432,11,9,16,60,417,1,1,1,15
spider/soccer_2/0034,,34,117,extra,2,10,7,13,50,378,8,7,12,48,332,2,1,2,46
spider/soccer_2/0035,,28,97,medium,2,9,7,13,49,356,8,7,12,48,332,1,1,1,24
spider/soccer_2/0036,,34,121,hard,2,10,7,14,52,385,8,7,12,48,332,2,2,4,53
spider/soccer_2/0037,,26,95,hard,2,9,7,13,49,348,8,7,12,48,332,1,1,1,16
spider/soccer_2/0038,,19,69,medium,1,5,4,7,25,180,4,4,6,24,164,1,1,1,16
spider/soccer_2/0039,,35,160,extra,3,12,9,17,61,437,11,9,16,60,417,1,1,1,20
spider/soccer_2/0040,,30,134,medium,2,9,6,12,40,289,7,6,10,36,249,2,2,4,40
spider/soccer_2/0041,,38,131,extra,1,4,3,6,14,106,3,3,4,12,85,1,2,2,21
spider/soccer_2/0042,,24,104,hard,1,5,4,7,25,180,4,4,6,24,164,1,1,1,16
spider/soccer_2/0043,,52,214,extra,2,8,6,11,37,264,7,6,10,36,249,1,1,1,15
spider/soccer_2/0044,,,141,easy,1,5,4,7,25,181,4,4,6,24,164,1,1,1,17
spider/soccer_2/0045,,24,97,hard,1,5,4,7,25,179,4,4,6,24,164,1,1,1,15
spider/soccer_2/0046,,52,205,extra,2,8,6,11,37,264,7,6,10,36,249,1,1,1,15
spider/soccer_2/0047,,,251,easy,2,8,6,11,37,266,7,6,10,36,249,1,1,1,17
spider/soccer_2/0048,,18,86,hard,1,4,3,7,15,108,3,3,4,12,85,1,3,3,23
spider/soccer_2/0049,,24,110,hard,1,4,3,5,13,100,3,3,4,12,85,1,1,1,15
spider/soccer_2/0050,,24,101,hard,1,4,3,5,13,100,3,3,4,12,85,1,1,1,15
spider/soccer_2/0051,,23,110,extra,2,8,6,11,37,271,7,6,10,36,249,1,1,1,22
spider/soccer_2/0052,,20,93,hard,1,4,3,5,13,115,3,3,4,12,85,1,1,1,30
spider/soccer_2/0053,,20,93,hard,1,4,3,5,13,115,3,3,4,12,85,1,1,1,30
spider/solvency_ii/0001,,6,29,easy,1,5,4,16,61,583,4,4,15,60,565,1,1,1,18
spider/solvency_ii/0002,,9,60,easy,1,5,4,30,75,804,4,4,15,60,565,1,15,15,239
spider/solvency_ii/0003,,9,59,medium,1,6,4,30,90,939,4,4,15,60,565,2,15,30,374
spider/solvency_ii/0004,,19,101,medium,1,5,4,16,61,594,4,4,15,60,565,1,1,1,29
spider/solvency_ii/0005,,8,39,easy,1,5,4,16,61,610,4,4,15,60,565,1,1,1,45
spider/solvency_ii/0006,,11,69,medium,1,5,4,16,61,592,4,4,15,60,565,1,1,1,27
spider/solvency_ii/0007,,11,82,medium,1,6,4,19,68,644,4,4,15,60,565,2,4,8,79
spider/solvency_ii/0008,,13,96,hard,1,5,4,16,61,594,4,4,15,60,565,1,1,1,29
spider/solvency_ii/0009,,14,86,easy,1,5,4,19,64,623,4,4,15,60,565,1,4,4,58
spider/solvency_ii/0010,,24,145,hard,1,5,4,16,61,594,4,4,15,60,565,1,1,1,29
spider/solvency_ii/0011,,25,147,medium,2,9,6,37,119,906,7,6,30,105,752,2,7,14,154
spider/solvency_ii/0012,,28,170,hard,2,9,6,37,119,906,7,6,30,105,752,2,7,14,154
spider/solvency_ii/0013,,28,151,medium,2,8,6,33,108,813,7,6,30,105,752,1,3,3,61
spider/solvency_ii/0015,,15,110,hard,2,8,6,35,110,835,7,6,30,105,752,1,5,5,83
spider/sports_competition/0001,,6,25,easy,1,5,4,7,25,179,4,4,6,24,162,1,1,1,17
spider/sports_competition/0002,,9,52,easy,1,5,4,12,30,214,4,4,6,24,162,1,6,6,52
spider/sports_competition/0003,,8,31,easy,1,7,6,7,37,247,6,6,6,36,212,1,1,1,35
spider/sports_competition/0004,,9,56,medium,1,6,4,22,66,600,4,4,11,44,365,2,11,22,235
spider/sports_competition/0005,,12,76,easy,1,5,4,13,46,392,4,4,11,44,365,1,2,2,27
spider/sports_competition/0006,,13,53,medium,1,8,6,7,38,257,6,6,6,36,212,2,1,2,45
spider/sports_competition/0007,,12,47,easy,1,7,6,7,37,229,6,6,6,36,212,1,1,1,17
spider/sports_competition/0008,,9,45,easy,1,5,4,12,30,210,4,4,6,24,162,1,6,6,48
spider/sports_competition/0009,,9,40,easy,1,5,4,12,30,210,4,4,6,24,162,1,6,6,48
spider/sports_competition/0010,,23,96,medium,2,14,10,36,174,1104,12,10,21,144,937,2,15,30,167
spider/sports_competition/0011,,26,108,medium,2,13,10,22,145,957,12,10,21,144,937,1,1,1,20
spider/sports_competition/0012,,28,104,medium,2,13,10,22,145,964,12,10,21,144,937,1,1,1,27
spider/sports_competition/0013,,13,65,medium,1,10,8,25,140,983,8,8,15,120,775,2,10,20,208
spider/sports_competition/0014,,16,66,easy,1,9,8,25,130,902,8,8,15,120,775,1,10,10,127
spider/sports_competition/0015,,11,83,medium,1,6,4,13,48,426,4,4,11,44,365,2,2,4,61
spider/sports_competition/0016,,13,97,hard,1,5,4,12,45,397,4,4,11,44,365,1,1,1,32
spider/sports_competition/0017,,14,87,easy,1,5,4,12,45,399,4,4,11,44,365,1,1,1,34
spider/sports_competition/0018,,15,80,hard,2,13,10,22,145,954,12,10,21,144,937,1,1,1,17
spider/sports_competition/0019,,24,105,hard,1,9,8,16,121,804,8,8,15,120,775,1,1,1,29
spider/sports_competition/0020,,8,30,easy,1,9,8,16,121,800,8,8,15,120,775,1,1,1,25
spider/sports_competition/0021,,8,43,easy,1,9,8,16,121,809,8,8,15,120,775,1,1,1,34
spider/sports_competition/0022,,18,80,hard,1,9,8,17,122,817,8,8,15,120,775,1,2,2,42
spider/sports_competition/0023,,17,80,medium,1,10,8,20,130,867,8,8,15,120,775,2,5,10,92
spider/sports_competition/0024,,19,117,extra,1,5,4,12,45,388,4,4,11,44,365,1,1,1,23
spider/sports_competition/0025,,24,151,hard,1,5,4,12,45,386,4,4,11,44,365,1,1,1,21
spider/sports_competition/0026,,18,106,hard,1,5,4,12,45,388,4,4,11,44,365,1,1,1,23
spider/station_weather/0001,,9,52,medium,1,6,4,22,66,1014,4,4,11,44,594,2,11,22,420
spider/station_weather/0002,,12,57,medium,1,9,7,22,99,1080,7,7,11,77,757,2,11,22,323
spider/station_weather/0003,,18,87,medium,1,9,7,13,81,809,7,7,11,77,757,2,2,4,52
spider/station_weather/0004,,12,54,medium,1,8,7,12,78,774,7,7,11,77,757,1,1,1,17
spider/station_weather/0005,,22,100,medium,1,9,7,12,79,797,7,7,11,77,757,2,1,2,40
spider/station_weather/0006,,11,57,medium,1,9,7,20,95,894,7,7,11,77,757,2,9,18,137
spider/station_weather/0007,,27,123,extra,2,10,9,30,114,908,9,9,29,113,877,1,1,1,31
spider/station_weather/0008,,29,143,medium,2,9,6,38,107,1093,6,6,29,80,714,3,9,27,379
spider/station_weather/0009,,13,89,medium,1,8,6,23,110,655,6,6,16,96,512,2,7,14,143
spider/station_weather/0010,,34,165,extra,2,12,10,28,142,1185,10,10,27,140,1106,2,1,2,79
spider/station_weather/0011,,41,169,hard,3,15,12,48,173,1702,13,12,40,157,1471,2,8,16,231
spider/station_weather/0012,,8,44,easy,1,5,4,12,45,627,4,4,11,44,594,1,1,1,33
spider/station_weather/0013,,33,176,extra,2,12,10,28,142,1151,10,10,27,140,1106,2,1,2,45
spider/station_weather/0014,,35,166,medium,2,12,10,32,150,1201,10,10,27,140,1106,2,5,10,95
spider/station_weather/0015,,13,75,medium,1,8,6,17,98,569,6,6,16,96,512,2,1,2,57
spider/station_weather/0016,,14,60,easy,1,8,7,13,79,793,7,7,11,77,757,1,2,2,36
spider/store_1/0001,,16,110,hard,1,11,9,417,3718,32133,9,9,412,3708,32046,2,5,10,87
spider/store_1/0002,,20,114,hard,1,11,9,420,3724,32299,9,9,412,3708,32046,2,8,16,253
spider/store_1/0003,,20,115,hard,1,11,9,422,3728,32356,9,9,412,3708,32046,2,10,20,310
spider/store_1/0004,,29,147,hard,2,24,21,476,4485,39005,22,21,471,4475,38892,2,5,10,113
spider/store_1/0005,,34,173,extra,2,25,21,481,4505,39123,22,21,471,4475,38892,3,10,30,231
spider/store_1/0006,,40,183,extra,2,25,21,481,4505,39197,22,21,471,4475,38892,3,10,30,305
spider/store_1/0007,,30,137,extra,2,13,9,3533,31587,245713,11,9,3528,31577,245623,2,5,10,90
spider/store_1/0008,,6,25,easy,1,4,3,694,1388,19781,3,3,347,1041,11148,1,347,347,8633
spider/store_1/0009,,9,40,easy,1,4,3,694,1388,19781,3,3,347,1041,11148,1,347,347,8633
spider/store_1/0010,,15,62,hard,1,4,3,379,1073,11923,3,3,347,1041,11148,1,32,32,775
spider/store_1/0011,,28,133,hard,2,24,21,481,4495,39075,22,21,471,4475,38892,2,10,20,183
spider/store_1/0012,,21,90,medium,1,10,9,413,3709,32070,9,9,412,3708,32046,1,1,1,24
spider/store_1/0013,,19,88,medium,1,10,9,413,3709,32063,9,9,412,3708,32046,1,1,1,17
spider/store_1/0014,,17,105,medium,1,11,9,423,3730,32145,9,9,412,3708,32046,2,11,22,99
spider/store_1/0015,,22,136,extra,1,11,9,413,3710,32085,9,9,412,3708,32046,2,1,2,39
spider/store_1/0016,,20,98,medium,1,12,9,413,3711,32120,9,9,412,3708,32046,3,1,3,74
spider/store_1/0017,,26,105,medium,2,6,4,623,1592,18463,5,4,622,1591,18442,1,1,1,21
spider/store_1/0018,,25,108,medium,2,6,4,623,1592,18459,5,4,622,1591,18442,1,1,1,17
spider/store_1/0019,,19,87,medium,1,14,13,60,768,6877,13,13,59,767,6846,1,1,1,31
spider/store_1/0020,,22,97,medium,1,15,13,60,769,6906,13,13,59,767,6846,2,1,2,60
spider/store_1/0021,,12,53,easy,1,14,13,60,768,6863,13,13,59,767,6846,1,1,1,17
spider/store_1/0022,,12,50,easy,1,14,13,60,768,6863,13,13,59,767,6846,1,1,1,17
spider/store_1/0023,,19,87,medium,1,14,13,60,768,6867,13,13,59,767,6846,1,1,1,21
spider/store_1/0024,,26,103,hard,2,6,4,636,1605,18753,5,4,622,1591,18442,1,14,14,311
spider/store_1/0025,,33,148,medium,2,29,17,68,888,8463,28,17,67,887,8445,1,1,1,18
spider/store_1/0026,,25,115,medium,1,18,15,9,123,1692,15,15,8,120,1599,3,1,3,93
spider/store_1/0027,,38,170,extra,1,17,15,11,126,1673,15,15,8,120,1599,2,3,6,74
spider/store_1/0028,,19,85,medium,1,16,15,9,121,1626,15,15,8,120,1599,1,1,1,27
spider/store_1/0029,,31,158,extra,2,30,17,68,889,8489,28,17,67,887,8445,2,1,2,44
spider/store_1/0030,,12,56,easy,1,16,15,9,121,1616,15,15,8,120,1599,1,1,1,17
spider/store_1/0031,,19,83,medium,1,16,15,9,121,1629,15,15,8,120,1599,1,1,1,30
spider/store_1/0032,,14,84,medium,1,17,15,9,122,1643,15,15,8,120,1599,2,1,2,44
spider/store_1/0033,,14,83,medium,1,17,15,16,136,1749,15,15,8,120,1599,2,8,16,150
spider/store_1/0034,,17,82,medium,1,17,15,9,122,1636,15,15,8,120,1599,2,1,2,37
spider/store_1/0035,,40,204,extra,1,18,15,9,123,1671,15,15,8,120,1599,3,1,3,72
spider/store_1/0036,,33,144,medium,2,23,21,472,4476,38909,22,21,471,4475,38892,1,1,1,17
spider/store_1/0037,,36,149,medium,2,23,21,472,4476,38932,22,21,471,4475,38892,1,1,1,40
spider/store_1/0038,,6,29,easy,1,3,2,10,15,265,2,2,5,10,141,1,5,5,124
spider/store_1/0039,,6,33,easy,1,3,2,50,75,641,2,2,25,50,357,1,25,25,284
spider/store_1/0040,,6,27,easy,1,3,2,36,54,582,2,2,18,36,317,1,18,18,265
spider/store_1/0041,,12,59,easy,1,10,9,3504,31528,245335,9,9,3503,31527,245266,1,1,1,69
spider/store_1/0042,,12,63,easy,1,10,9,3504,31528,245292,9,9,3503,31527,245266,1,1,1,26
spider/store_1/0043,,26,97,medium,2,12,9,4825,32874,267700,11,9,3528,31577,245623,1,1297,1297,22077
spider/store_1/0044,,26,111,medium,2,13,11,3851,32569,256464,12,11,3850,32568,256414,1,1,1,50
spider/store_1/0045,,26,111,medium,2,13,11,3980,32698,258658,12,11,3850,32568,256414,1,130,130,2244
spider/store_1/0046,,31,115,medium,2,13,11,4033,32751,260366,12,11,3850,32568,256414,1,183,183,3952
spider/store_1/0047,,45,182,hard,3,14,9,4744,32798,266318,13,9,3533,31587,245764,1,1211,1211,20554
spider/store_1/0048,,45,181,extra,3,14,9,6653,34707,299482,13,9,3533,31587,245764,1,3120,3120,53718
spider/store_1/0049,,34,118,hard,2,12,9,4955,33004,269934,11,9,3528,31577,245623,1,1427,1427,24311
spider/store_1/0051,,31,145,medium,2,5,4,8738,17471,67808,4,4,8733,17466,67750,1,5,5,58
spider/store_1/0052,,56,233,extra,4,37,32,6252,47240,331700,36,32,6214,47202,331085,1,38,38,615
spider/store_1/0053,,12,61,easy,1,10,9,3504,31528,245289,9,9,3503,31527,245266,1,1,1,23
spider/store_1/0056,,25,108,medium,2,13,9,3553,31627,246000,11,9,3528,31577,245623,2,25,50,377
spider/store_product/0001,,9,67,easy,1,6,5,30,90,1149,5,5,15,75,842,1,15,15,307
spider/store_product/0002,,14,76,easy,1,8,7,7,43,543,7,7,6,42,520,1,1,1,23
spider/store_product/0003,,17,107,medium,1,7,5,22,89,1081,5,5,15,75,842,2,7,14,239
spider/store_product/0004,,19,85,medium,1,6,5,30,90,1149,5,5,15,75,842,1,15,15,307
spider/store_product/0005,,11,72,medium,1,6,5,16,76,882,5,5,15,75,842,1,1,1,40
spider/store_product/0006,,11,65,medium,1,6,5,16,76,879,5,5,15,75,842,1,1,1,37
spider/store_product/0007,,13,73,medium,1,6,5,16,76,880,5,5,15,75,842,1,1,1,38
spider/store_product/0008,,11,53,medium,1,8,6,7,34,351,6,6,5,30,298,2,2,4,53
spider/store_product/0009,,37,192,hard,3,14,11,27,117,1233,13,11,25,115,1198,1,2,2,35
spider/store_product/0011,,37,190,hard,3,14,11,26,116,1236,13,11,25,115,1198,1,1,1,38
spider/store_product/0012,,36,203,hard,3,15,11,29,123,1305,13,11,25,115,1198,2,4,8,107
spider/store_product/0013,,38,217,extra,3,14,11,26,116,1237,13,11,25,115,1198,1,1,1,39
spider/store_product/0014,,8,47,easy,1,8,7,7,43,560,7,7,6,42,520,1,1,1,40
spider/store_product/0015,,37,174,hard,3,16,13,31,107,1066,15,13,26,102,922,1,5,5,144
spider/store_product/0016,,19,87,medium,1,8,7,8,44,577,7,7,6,42,520,1,2,2,57
spider/store_product/0017,,19,86,medium,1,8,7,10,46,648,7,7,6,42,520,1,4,4,128
spider/store_product/0018,,12,58,medium,1,8,7,8,44,594,7,7,6,42,520,1,2,2,74
spider/store_product/0019,,13,87,hard,1,8,7,7,43,543,7,7,6,42,520,1,1,1,23
spider/store_product/0020,,23,158,hard,1,8,7,12,48,690,7,7,6,42,520,1,6,6,170
spider/store_product/0021,,20,106,hard,1,6,5,16,76,880,5,5,15,75,842,1,1,1,38
spider/store_product/0022,,74,379,extra,3,14,11,26,116,1236,13,11,25,115,1198,1,1,1,38
spider/storm_record/0001,,6,27,easy,1,4,3,14,40,284,3,3,13,39,266,1,1,1,18
spider/storm_record/0002,,12,71,medium,1,5,3,26,65,488,3,3,13,39,266,2,13,26,222
spider/storm_record/0003,,9,51,easy,1,4,3,26,52,433,3,3,13,39,266,1,13,13,167
spider/storm_record/0004,,12,61,easy,1,4,3,25,51,424,3,3,13,39,266,1,12,12,158
spider/storm_record/0005,,12,50,easy,1,7,6,11,61,531,6,6,10,60,514,1,1,1,17
spider/storm_record/0006,,18,90,medium,1,9,6,16,78,744,6,6,10,60,514,3,6,18,230
spider/storm_record/0007,,19,98,medium,1,8,6,11,62,588,6,6,10,60,514,2,1,2,74
spider/storm_record/0008,,25,131,extra,1,8,6,11,62,590,6,6,10,60,514,2,1,2,76
spider/storm_record/0009,,12,74,medium,1,8,6,20,80,667,6,6,10,60,514,2,10,20,153
spider/storm_record/0010,,8,53,easy,1,4,3,7,19,149,3,3,6,18,115,1,1,1,34
spider/storm_record/0011,,15,102,hard,2,7,5,28,66,508,6,5,19,57,381,1,9,9,127
spider/storm_record/0012,,25,136,medium,2,8,5,23,65,459,6,5,19,57,381,2,4,8,78
spider/storm_record/0013,,25,125,medium,2,11,8,20,86,684,9,8,16,78,629,2,4,8,55
spider/storm_record/0014,,31,160,extra,2,11,8,17,80,663,9,8,16,78,629,2,1,2,34
spider/storm_record/0015,,15,92,hard,2,10,8,22,84,681,9,8,16,78,629,1,6,6,52
spider/storm_record/0016,,59,290,extra,2,10,8,18,80,650,9,8,16,78,629,1,2,2,21
spider/storm_record/0017,,34,159,hard,2,10,8,24,86,694,9,8,16,78,629,1,8,8,65
spider/storm_record/0018,,37,172,hard,3,13,10,30,118,921,12,10,29,117,895,1,1,1,26
spider/storm_record/0019,,37,169,hard,3,13,10,30,118,911,12,10,29,117,895,1,1,1,16
spider/storm_record/0020,,28,140,medium,2,7,5,21,59,420,6,5,19,57,381,1,2,2,39
spider/storm_record/0021,,36,182,extra,3,13,10,30,118,921,12,10,29,117,895,1,1,1,26
spider/storm_record/0022,,74,361,extra,3,13,10,30,118,910,12,10,29,117,895,1,1,1,15
spider/student_1/0001,,6,25,easy,1,5,4,61,241,1424,4,4,60,240,1406,1,1,1,18
spider/student_1/0002,,12,47,easy,1,5,4,64,244,1453,4,4,60,240,1406,1,4,4,47
spider/student_1/0003,,12,48,easy,1,5,4,62,242,1440,4,4,60,240,1406,1,2,2,34
spider/student_1/0004,,12,57,easy,1,5,4,66,246,1477,4,4,60,240,1406,1,6,6,71
spider/student_1/0005,,9,58,medium,1,6,4,72,264,1515,4,4,60,240,1406,2,12,24,109
spider/student_1/0006,,12,53,easy,1,5,4,61,241,1420,4,4,60,240,1406,1,1,1,14
spider/student_1/0007,,12,53,easy,1,5,4,61,241,1420,4,4,60,240,1406,1,1,1,14
spider/student_1/0008,,12,51,easy,1,5,4,63,243,1436,4,4,60,240,1406,1,3,3,30
spider/student_1/0009,,12,51,easy,1,5,4,61,241,1426,4,4,60,240,1406,1,1,1,20
spider/student_1/0010,,25,110,medium,2,8,4,73,277,1712,7,4,72,276,1692,1,1,1,20
spider/student_1/0011,,25,111,medium,2,8,4,74,278,1723,7,4,72,276,1692,1,2,2,31
spider/student_1/0012,,12,52,easy,1,4,3,13,37,313,3,3,12,36,286,1,1,1,27
spider/student_1/0013,,12,51,easy,1,4,3,13,37,306,3,3,12,36,286,1,1,1,20
spider/student_1/0014,,9,65,medium,1,5,3,24,60,510,3,3,12,36,286,2,12,24,224
spider/student_1/0015,,9,61,medium,1,6,4,120,360,2428,4,4,60,240,1406,2,60,120,1022
spider/student_1/0020,,33,142,medium,2,8,4,73,277,1709,7,4,72,276,1692,1,1,1,17
spider/student_1/0021,,33,139,medium,2,8,4,73,277,1709,7,4,72,276,1692,1,1,1,17
spider/student_1/0022,,33,140,medium,2,8,4,73,277,1709,7,4,72,276,1692,1,1,1,17
spider/student_1/0023,,33,143,medium,2,8,4,73,277,1709,7,4,72,276,1692,1,1,1,17
spider/student_1/0024,,33,139,medium,2,8,4,73,277,1709,7,4,72,276,1692,1,1,1,17
spider/student_1/0025,,68,313,extra,2,9,4,84,300,1916,7,4,72,276,1692,2,12,24,224
spider/student_1/0026,,41,173,medium,2,8,4,78,282,1766,7,4,72,276,1692,1,6,6,74
spider/student_1/0027,,16,88,medium,1,7,4,67,261,1512,4,4,60,240,1406,3,7,21,106
spider/student_1/0028,,13,75,medium,1,6,4,72,264,1531,4,4,60,240,1406,2,12,24,125
spider/student_1/0029,,13,76,hard,1,5,4,61,241,1426,4,4,60,240,1406,1,1,1,20
spider/student_1/0030,,11,62,medium,1,6,4,72,264,1518,4,4,60,240,1406,2,12,24,112
spider/student_1/0031,,17,80,medium,1,6,4,63,246,1455,4,4,60,240,1406,2,3,6,49
spider/student_1/0032,,17,80,medium,1,6,4,63,246,1455,4,4,60,240,1406,2,3,6,49
spider/student_1/0033,,34,181,extra,2,9,4,73,278,1734,7,4,72,276,1692,2,1,2,42
spider/student_1/0034,,11,62,medium,1,6,4,72,264,1518,4,4,60,240,1406,2,12,24,112
spider/student_assessment/0001,,27,164,extra,2,8,6,16,52,579,7,6,15,51,550,1,1,1,29
spider/student_assessment/0002,,13,97,hard,1,4,3,10,28,339,3,3,9,27,318,1,1,1,21
spider/student_assessment/0003,,23,115,medium,2,12,10,24,96,1321,10,10,16,80,1163,2,8,16,158
spider/student_assessment/0004,,15,115,hard,2,6,4,18,42,439,5,4,16,40,413,1,2,2,26
spider/student_assessment/0005,,6,48,easy,1,4,3,16,32,346,3,3,8,24,290,1,8,8,56
spider/student_assessment/0006,,23,133,medium,2,9,6,24,69,716,7,6,15,51,550,2,9,18,166
spider/student_assessment/0007,,25,161,hard,2,6,4,18,44,470,5,4,17,43,441,1,1,1,29
spider/student_assessment/0008,,25,135,medium,2,8,6,15,49,539,7,6,14,48,522,1,1,1,17
spider/student_assessment/0009,,25,128,medium,2,8,6,15,49,539,7,6,14,48,522,1,1,1,17
spider/student_assessment/0010,,26,151,medium,2,11,10,17,81,1186,10,10,16,80,1163,1,1,1,23
spider/student_assessment/0011,,11,84,medium,1,5,4,6,21,271,4,4,5,20,248,1,1,1,23
spider/student_assessment/0012,,27,172,extra,2,6,4,18,44,470,5,4,17,43,441,1,1,1,29
spider/student_assessment/0013,,25,153,medium,2,7,4,24,57,519,5,4,17,43,441,2,7,14,78
spider/student_assessment/0014,,36,203,hard,3,11,7,27,75,756,9,7,23,67,673,2,4,8,83
spider/student_assessment/0015,,12,84,easy,1,5,4,9,24,286,4,4,5,20,248,1,4,4,38
spider/student_assessment/0016,,37,213,hard,3,15,13,22,101,1454,14,13,21,100,1411,1,1,1,43
spider/student_assessment/0017,,12,70,easy,1,4,3,12,28,326,3,3,8,24,290,1,4,4,36
spider/student_assessment/0018,,17,111,hard,1,4,3,9,25,311,3,3,8,24,290,1,1,1,21
spider/student_assessment/0019,,19,105,easy,2,13,11,31,153,2149,12,11,23,145,2027,1,8,8,122
spider/student_assessment/0020,,30,157,medium,3,15,13,39,169,2272,14,13,31,161,2150,1,8,8,122
spider/student_assessment/0021,,9,52,easy,1,5,4,12,30,317,4,4,6,24,232,1,6,6,85
spider/student_assessment/0022,,9,49,easy,1,9,8,16,72,1119,8,8,8,64,1041,1,8,8,78
spider/student_assessment/0023,,12,106,hard,2,7,4,24,58,659,6,4,17,51,608,1,7,7,51
spider/student_assessment/0024,,24,150,hard,2,7,4,19,53,633,6,4,17,51,608,1,2,2,25
spider/student_assessment/0025,,15,126,hard,2,9,4,18,54,694,6,4,17,51,608,3,1,3,86
spider/swimming/0001,,6,26,easy,1,5,4,7,25,176,4,4,6,24,159,1,1,1,17
spider/swimming/0002,,9,41,easy,1,5,4,12,30,232,4,4,6,24,159,1,6,6,73
spider/swimming/0003,,11,49,medium,1,5,4,7,25,184,4,4,6,24,159,1,1,1,25
spider/swimming/0004,,6,28,easy,1,7,6,11,61,586,6,6,10,60,568,1,1,1,18
spider/swimming/0005,,11,55,medium,1,7,6,11,61,592,6,6,10,60,568,1,1,1,24
spider/swimming/0006,,18,86,hard,1,7,6,14,64,672,6,6,10,60,568,1,4,4,104
spider/swimming/0007,,13,75,hard,1,7,6,11,61,589,6,6,10,60,568,1,1,1,21
spider/swimming/0008,,14,65,easy,1,7,6,15,65,626,6,6,10,60,568,1,5,5,58
spider/swimming/0009,,24,115,hard,1,7,6,11,61,589,6,6,10,60,568,1,1,1,21
spider/swimming/0010,,14,66,easy,1,7,6,11,61,597,6,6,10,60,568,1,1,1,29
spider/swimming/0011,,11,61,medium,1,8,6,16,72,659,6,6,10,60,568,2,6,12,91
spider/swimming/0012,,18,88,hard,1,7,6,15,65,626,6,6,10,60,568,1,5,5,58
spider/swimming/0013,,12,54,easy,1,7,6,11,61,585,6,6,10,60,568,1,1,1,17
spider/swimming/0014,,9,43,easy,1,12,11,16,96,1014,11,11,8,88,860,1,8,8,154
spider/swimming/0015,,8,47,easy,1,12,11,9,89,896,11,11,8,88,860,1,1,1,36
spider/swimming/0016,,17,89,medium,1,13,11,9,90,903,11,11,8,88,860,2,1,2,43
spider/swimming/0017,,15,79,medium,1,13,11,10,92,923,11,11,8,88,860,2,2,4,63
spider/swimming/0018,,25,97,medium,2,16,14,30,149,1215,15,14,21,140,1056,1,9,9,159
spider/swimming/0019,,27,129,extra,2,11,8,17,85,757,10,8,16,84,727,1,1,1,30
spider/swimming/0020,,30,126,medium,2,12,8,17,86,778,10,8,16,84,727,2,1,2,51
