name,solution,query,cube_length,kw_length,sql_kw_SELECT,sql_kw_DISTINCT,sql_kw_FROM,sql_kw_ON,sql_kw_WHERE,sql_kw_OVER,sql_kw_DESC,sql_kw_LIMIT,sql_kw_OR,sql_kw_NOT,sql_kw_EXISTS,sql_kw_GROUP,sql_kw_AVG,sql_kw_USER,sql_kw_TIME,sql_kw_COUNT,sql_kw_ROWS,sql_kw_UNBOUNDED,sql_kw_PRECEDING,sql_kw_INTERSECT,sql_kw_POSITION,sql_kw_RESULT,sql_kw_YEAR,sql_kw_RANGE,sql_kw_NO,sql_kw_MONTH,sql_kw_START,sql_kw_END,sql_kw_CHARACTER,sql_kw_REF,sql_kw_BY,dsl_op_summarise,dsl_op_natural_join,dsl_op_filter,dsl_op_mutate,dsl_op_inner_join,dsl_op_left_join,dsl_op_natural_join3,dsl_op_cross_join,dsl_op_anti_join,dsl_op_semi_join,dsl_op_natural_join4,dsl_op_intersect,dsl_op_union
spider/musical/0016,"summarise(input0, 'n = n()', ""'award','result'""), limit(line0, 'award')","SELECT RESULT
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT award,
                RESULT,
                COUNT() AS n
         FROM df_musical
         GROUP BY award,
                  RESULT)
      ORDER BY award)
   LIMIT 1);",1,12,4,0,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/musical/0018,"anti_join(input0, input1, ""'musical_id'"")","SELECT name
FROM
  (SELECT *
   FROM df_musical AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM df_actor AS RHS
        WHERE (LHS.musical_id = RHS.musical_id) ))
ORDER BY name;",1,10,3,0,3,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
spider/musical/0020,"filter(input0, ""award == 'Tony Award'"")","SELECT `nominee`
FROM `df_musical`
WHERE (`award` = 'Tony Award')
ORDER BY nominee;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/musical/0019,"filter(input0, ""award != 'Tony Award' | award != 'Drama Desk Award'""), intersect(input0, line0, 'nominee')","SELECT `nominee`
FROM
  (SELECT `nominee`
   FROM `df_musical` INTERSECT SELECT `nominee`
   FROM `df_musical`
   WHERE (`award` != 'Tony Award'
          OR `award` != 'Drama Desk Award'))
ORDER BY nominee;",2,9,3,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
spider/musical/0007,"filter(input0, ""nominee == 'Bob Fosse'"")","SELECT `name`
FROM `df_musical`
WHERE (`nominee` = 'Bob Fosse')
ORDER BY name;",1,3,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/musical/0001,"summarise(input0, 'n = n()', ""'musical_id','name'""), mutate(line0, 'n = n()')","SELECT DISTINCT COUNT(*) OVER () AS count___
FROM
  (SELECT musical_id,
          name,
          COUNT() AS n
   FROM df_actor
   GROUP BY musical_id,
            name)
ORDER BY count___;",2,6,2,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
spider/musical/0014,"summarise(input0, 'n = n()', ""'nominee'"")","SELECT nominee,
       n AS count___
FROM
  (SELECT nominee,
          COUNT() AS n
   FROM df_musical
   GROUP BY nominee)
ORDER BY nominee;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/musical/0009,"inner_join(input1, input0, ""'musical_id'"")","SELECT name AS name___1,
       name_other AS name___2
FROM
  (SELECT LHS.actor_id AS actor_id,
          LHS.name AS name,
          LHS.musical_id AS musical_id,
          LHS.character AS CHARACTER,
          LHS.duration AS duration,
          LHS.age AS age,
          RHS.name AS name_other,
          RHS.year AS YEAR,
          RHS.award AS award,
          RHS.category AS category,
          RHS.nominee AS nominee,
          RHS.result AS RESULT
   FROM df_actor AS LHS
   INNER JOIN df_musical AS RHS ON (LHS.musical_id = RHS.musical_id))
ORDER BY name___1;",1,8,2,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
spider/musical/0011,df_actor,"SELECT name
FROM df_actor
ORDER BY name;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/musical/0010,"filter(input0, ""name != 'The Phantom of the Opera'""), anti_join(input1, line0, ""'musical_id'"")","SELECT `name`
FROM
  (SELECT *
   FROM `df_actor` AS `LHS`
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM `df_musical`
           WHERE (`name` != 'The Phantom of the Opera')) AS RHS
        WHERE (LHS.musical_id = RHS.musical_id) ))
ORDER BY name;",2,13,4,0,4,0,3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
spider/college_2/0042,"summarise(input0, 'n = n()', ""'building','room_number'""), natural_join(input0, line0), limit(line1, 'desc(n)')","SELECT YEAR
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT LHS.course_id AS course_id,
                LHS.sec_id AS sec_id,
                LHS.semester AS semester,
                LHS.year AS YEAR,
                LHS.building AS building,
                LHS.room_number AS room_number,
                LHS.time_slot_id AS time_slot_id,
                RHS.n AS n
         FROM df_section AS LHS
         INNER JOIN
           (SELECT building,
                   room_number,
                   COUNT() AS n
            FROM df_section
            GROUP BY building,
                     room_number) AS RHS ON (LHS.building = RHS.building
                                             AND LHS.room_number = RHS.room_number))
      ORDER BY n DESC)
   LIMIT 1);",2,15,5,0,5,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
spider/college_2/0033,"filter(input2, 'year == 2008'), natural_join4(input0, input1, input2, line0)","SELECT title,
       name
FROM
  (SELECT LHS.course_id AS course_id,
          LHS.title AS title,
          LHS.dept_name AS dept_name,
          LHS.credits AS credits,
          LHS.id AS id,
          LHS.name AS name,
          LHS.salary AS salary,
          LHS.sec_id AS sec_id,
          LHS.semester AS semester,
          LHS.year AS YEAR
   FROM
     (SELECT LHS.course_id AS course_id,
             LHS.title AS title,
             LHS.dept_name AS dept_name,
             LHS.credits AS credits,
             LHS.id AS id,
             LHS.name AS name,
             LHS.salary AS salary,
             RHS.sec_id AS sec_id,
             RHS.semester AS semester,
             RHS.year AS YEAR
      FROM
        (SELECT LHS.course_id AS course_id,
                LHS.title AS title,
                LHS.dept_name AS dept_name,
                LHS.credits AS credits,
                RHS.id AS id,
                RHS.name AS name,
                RHS.salary AS salary
         FROM df_course AS LHS
         INNER JOIN df_instructor AS RHS ON (LHS.dept_name = RHS.dept_name)) AS LHS
      INNER JOIN df_teaches AS RHS ON (LHS.course_id = RHS.course_id
                                       AND LHS.id = RHS.id)) AS LHS
   INNER JOIN
     (SELECT *
      FROM df_teaches
      WHERE (YEAR = 2008.0)) AS RHS ON (LHS.course_id = RHS.course_id
                                        AND LHS.id = RHS.id
                                        AND LHS.sec_id = RHS.sec_id
                                        AND LHS.semester = RHS.semester
                                        AND LHS.year = RHS.year))
ORDER BY title;",2,17,5,0,5,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
spider/college_2/0037,"summarise(input0, 'meancapacity = mean(capacity, na.rm = T)', ""'building'""), summarise(input0, 'capacity = max(capacity)', ""'building'""), natural_join3(input0, line0, line1)","SELECT DISTINCT capacity AS max_capacity_,
                meancapacity AS avg_capacity_,
                building
FROM
  (SELECT LHS.building AS building,
          LHS.room_number AS room_number,
          LHS.capacity AS capacity,
          LHS.meancapacity AS meancapacity
   FROM
     (SELECT LHS.building AS building,
             LHS.room_number AS room_number,
             LHS.capacity AS capacity,
             RHS.meancapacity AS meancapacity
      FROM df_classroom AS LHS
      INNER JOIN
        (SELECT building,
                AVG(capacity) AS meancapacity
         FROM df_classroom
         GROUP BY building) AS RHS ON (LHS.building = RHS.building)) AS LHS
   INNER JOIN
     (SELECT building,
             MAX(capacity) AS capacity
      FROM df_classroom
      GROUP BY building) AS RHS ON (LHS.building = RHS.building
                                    AND LHS.capacity = RHS.capacity))
ORDER BY max_capacity_;",3,13,5,1,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0
spider/college_2/0002,"filter(input0, ""building != 'Lamberton'""), summarise(line0, 'n = n()', '')","SELECT `n` AS `count___`
FROM
  (SELECT COUNT() AS `n`
   FROM
     (SELECT *
      FROM `df_classroom`
      WHERE (`building` != 'Lamberton')))
ORDER BY count___;",2,7,3,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
spider/college_2/0036,"filter(input0, 'capacity > 50'), summarise(line0, 'n_distinct = n_distinct(capacity)', ""'building'"")","SELECT n_distinct AS count___,
       building
FROM
  (SELECT building,
          COUNT(DISTINCT capacity) AS n_distinct
   FROM
     (SELECT *
      FROM df_classroom
      WHERE (capacity > 50.0))
   GROUP BY building)
ORDER BY count___;",2,8,3,1,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
spider/college_2/0057,"filter(input0, ""title == 'Mobile Computing'""), semi_join(input1, line0), inner_join(input0, line1, ""'course_id' = 'prereq_id'"")","SELECT `title`
FROM
  (SELECT `LHS`.`course_id` AS `course_id`,
          `LHS`.`title` AS `title`,
          `LHS`.`dept_name` AS `dept_name`,
          `LHS`.`credits` AS `credits`,
          `RHS`.`course_id` AS `course_id_other`
   FROM `df_course` AS `LHS`
   INNER JOIN
     (SELECT *
      FROM `df_prereq` AS `LHS`
      WHERE EXISTS
          (SELECT 1
           FROM
             (SELECT *
              FROM `df_course`
              WHERE (`title` = 'Mobile Computing')) AS RHS
           WHERE (LHS.course_id = RHS.course_id) )) AS RHS ON (LHS.course_id = RHS.prereq_id))
ORDER BY title;",3,15,5,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0
spider/college_2/0052,"filter(input1, ""semester == 'Fall' & year == 2003""), semi_join(input0, line0)","SELECT `name`
FROM
  (SELECT *
   FROM `df_student` AS `LHS`
   WHERE EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM `df_takes`
           WHERE (`semester` = 'Fall'
                  AND YEAR = 2003.0)) AS RHS
        WHERE (LHS.id = RHS.id) ))
ORDER BY name;",2,13,4,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
spider/college_2/0008,"mutate(input0, 'n_distinct = n_distinct(s_id)')","SELECT DISTINCT COUNT(DISTINCT s_id) OVER () AS count_distinct_s_id_
FROM df_advisor
ORDER BY count_distinct_s_id_;",1,5,1,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
spider/college_2/0039,"summarise(input0, 'sumcredits = sum(credits)', ""'dept_name'"")","SELECT sumcredits AS sum_credits_,
       dept_name
FROM
  (SELECT dept_name,
          SUM(credits) AS sumcredits
   FROM df_course
   GROUP BY dept_name)
ORDER BY sum_credits_;",1,4,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
spider/college_2/0038,"summarise(input0, 'n = n()', ""'title'""), filter(line0, 'n != 1L'), mutate(line1, 'n = n()')","SELECT title
FROM
  (SELECT title,
          COUNT() AS n
   FROM df_course
   GROUP BY title)
WHERE (n != 1)
ORDER BY title;",3,5,2,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
spider/college_2/0076,df_instructor,"SELECT name
FROM df_instructor
ORDER BY name;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/college_2/0003,"mutate(input0, 'meanbudget = mean(budget, na.rm = T)'), filter(line0, 'meanbudget < budget')","SELECT dept_name,
       building
FROM
  (SELECT dept_name,
          building,
          budget,
          AVG(budget) OVER () AS meanbudget
   FROM df_department)
WHERE (meanbudget < budget)
ORDER BY dept_name;",2,6,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
spider/college_2/0027,df_course,"SELECT title
FROM df_course
ORDER BY title;",0,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/college_2/0022,"filter(input0, ""dept_name == 'Psychology'""), anti_join(input0, line0, ""'title'""), filter(line1, ""dept_name == 'Statistics'"")","SELECT DISTINCT `title`
FROM
  (SELECT *
   FROM `df_course` AS `LHS`
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM `df_course`
           WHERE (`dept_name` = 'Psychology')) AS `RHS`
        WHERE (`LHS`.`title` = `RHS`.`title`) ))
WHERE (`dept_name` = 'Statistics')
ORDER BY title;",3,15,4,1,4,0,4,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0
spider/college_2/0053,"natural_join(input0, input1), filter(line0, ""semester == 'Fall' & year == 2010""), filter(line1, ""building == 'Chandler'"")","SELECT `title`
FROM
  (SELECT *
   FROM
     (SELECT `LHS`.`course_id` AS `course_id`,
             `LHS`.`title` AS `title`,
             `LHS`.`dept_name` AS `dept_name`,
             `LHS`.`credits` AS `credits`,
             `RHS`.`sec_id` AS `sec_id`,
             `RHS`.`semester` AS `semester`,
             `RHS`.`year` AS `year`,
             `RHS`.`building` AS `building`,
             `RHS`.`room_number` AS `room_number`,
             `RHS`.`time_slot_id` AS `time_slot_id`
      FROM `df_course` AS `LHS`
      INNER JOIN `df_section` AS `RHS` ON (`LHS`.`course_id` = `RHS`.`course_id`))
   WHERE (`semester` = 'Fall'
          AND `year` = 2010.0))
WHERE (`building` = 'Chandler')
ORDER BY title;",3,9,3,0,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0
spider/college_2/0072,"filter(input0, ""dept_name == 'Comp. Sci.' & salary != 80000""), semi_join(line0, input0)","SELECT `name`
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM `df_instructor`
      WHERE (`dept_name` = 'Comp. Sci.'
             AND salary != 80000.0)) AS LHS
   WHERE EXISTS
       (SELECT 1
        FROM df_instructor AS RHS
        WHERE (LHS.id = RHS.id
               AND LHS.name = RHS.name
               AND LHS.dept_name = RHS.dept_name
               AND LHS.salary = RHS.salary) ))
ORDER BY name;",2,12,4,0,4,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
spider/college_2/0030,"limit(input0, 'desc(salary)')","SELECT name
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM df_instructor
      ORDER BY salary DESC)
   LIMIT 1);",0,8,3,0,3,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
spider/college_2/0013,"anti_join(input0, input1, ""'course_id'""), mutate(line0, 'n = n()')","SELECT DISTINCT COUNT(*) OVER () AS count___
FROM
  (SELECT *
   FROM df_course AS LHS
   WHERE NOT EXISTS
       (SELECT 1
        FROM df_prereq AS RHS
        WHERE (LHS.course_id = RHS.course_id) ))
ORDER BY count___;",2,12,3,1,3,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
spider/college_2/0006,"filter(input0, ""dept_name == 'History'""), limit(line0, 'desc(tot_cred)')","SELECT `name`
FROM
  (SELECT *
   FROM
     (SELECT *
      FROM
        (SELECT *
         FROM `df_student`
         WHERE (`dept_name` = 'History'))
      ORDER BY tot_cred DESC)
   LIMIT 1);",1,11,4,0,4,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
spider/college_2/0065,"filter(input0, ""dept_name == 'Biology'""), semi_join(input2, line0), anti_join(input1, line1, ""'id'"")","SELECT `name`
FROM
  (SELECT *
   FROM `df_student` AS `LHS`
   WHERE NOT EXISTS
       (SELECT 1
        FROM
          (SELECT *
           FROM `df_takes` AS `LHS`
           WHERE EXISTS
               (SELECT 1
                FROM
                  (SELECT *
                   FROM `df_course`
                   WHERE (`dept_name` = 'Biology')) AS RHS
                WHERE (LHS.course_id = RHS.course_id) )) AS RHS
        WHERE (LHS.id = RHS.id) ))
ORDER BY name;",3,20,6,0,6,0,5,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
spider/college_2/0064,"mutate(input0, 'capacity = max(capacity)'), natural_join4(input0, input1, input2, line0)","SELECT title,
       credits
FROM
  (SELECT LHS.building AS building,
          LHS.room_number AS room_number,
          LHS.capacity AS capacity,
          LHS.course_id AS course_id,
          LHS.title AS title,
          LHS.dept_name AS dept_name,
          LHS.credits AS credits,
          LHS.sec_id AS sec_id,
          LHS.semester AS semester,
          LHS.year AS YEAR,
          LHS.time_slot_id AS time_slot_id
   FROM
     (SELECT LHS.building AS building,
             LHS.room_number AS room_number,
             LHS.capacity AS capacity,
             LHS.course_id AS course_id,
             LHS.title AS title,
             LHS.dept_name AS dept_name,
             LHS.credits AS credits,
             RHS.sec_id AS sec_id,
             RHS.semester AS semester,
             RHS.year AS YEAR,
             RHS.time_slot_id AS time_slot_id
      FROM
        (SELECT LHS.building AS building,
                LHS.room_number AS room_number,
                LHS.capacity AS capacity,
                RHS.course_id AS course_id,
                RHS.title AS title,
                RHS.dept_name AS dept_name,
                RHS.credits AS credits
         FROM df_classroom AS LHS
         CROSS JOIN df_course AS RHS) AS LHS
      INNER JOIN df_section AS RHS ON (LHS.building = RHS.building
                                       AND LHS.room_number = RHS.room_number
                                       AND LHS.course_id = RHS.course_id)) AS LHS
   INNER JOIN
     (SELECT building,
             room_number,
             MAX(capacity) OVER () AS capacity
      FROM df_classroom) AS RHS ON (LHS.building = RHS.building
                                    AND LHS.room_number = RHS.room_number
                                    AND LHS.capacity = RHS.capacity))
ORDER BY title;",2,15,5,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
