name,loc,sql_size,cols,tables,total_rows,total_cells
spider/hospital_1/0050,,19,10,2,12,48
spider/hr_1/0001,,23,13,2,240,1497
spider/hr_1/0002,,18,11,1,157,1327
spider/hr_1/0003,,15,11,1,108,1179
spider/hr_1/0005,,12,4,1,28,112
spider/hr_1/0006,,12,11,1,195,1265
spider/hr_1/0007,,24,11,1,195,1617
spider/hr_1/0008,,27,11,1,195,1617
spider/hr_1/0009,,14,11,1,137,1207
spider/hr_1/0010,,28,11,1,213,2343
spider/hr_1/0012,,18,11,1,111,1189
spider/hr_1/0014,,22,11,1,111,1185
spider/hr_1/0015,,15,11,1,214,1391
spider/hr_1/0016,,12,11,1,214,2354
spider/hr_1/0017,,22,11,1,155,1705
spider/hr_1/0018,,12,11,1,131,1441
spider/hr_1/0019,,12,4,1,22,79
spider/hr_1/0020,,21,4,1,24,86
spider/hr_1/0022,,13,5,1,19,71
spider/hr_1/0023,,16,11,1,109,1179
spider/hr_1/0024,,18,11,1,112,1182
spider/hr_1/0025,,19,11,1,119,1201
spider/hr_1/0026,,11,6,1,38,168
spider/hr_1/0028,,14,5,1,14,58
spider/hr_1/0029,,45,20,4,254,1642
spider/hr_1/0030,,25,13,2,145,1307
spider/hr_1/0031,,25,13,2,122,1296
spider/hr_1/0032,,26,14,2,145,1291
spider/hr_1/0033,,25,11,1,127,1217
spider/hr_1/0034,,13,11,1,119,1201
spider/hr_1/0035,,24,11,1,133,1255
spider/hr_1/0036,,18,11,1,158,1228
spider/hr_1/0037,,25,11,1,115,1193
spider/hr_1/0038,,19,13,2,145,1296
spider/hr_1/0039,,26,13,2,145,1450
spider/hr_1/0040,,16,11,1,117,1187
spider/hr_1/0041,,30,14,2,160,1321
spider/hr_1/0042,,30,13,2,140,1297
spider/hr_1/0043,,20,11,1,118,1298
spider/hr_1/0044,,23,13,2,141,1362
spider/hr_1/0045,,28,11,1,141,1279
spider/hr_1/0046,,35,11,1,140,1276
spider/hr_1/0047,,26,11,1,191,1429
spider/hr_1/0048,,42,11,1,147,1337
spider/hr_1/0049,,27,11,1,208,1379
spider/hr_1/0050,,33,11,1,117,1217
spider/hr_1/0051,,19,11,1,115,1193
spider/hr_1/0052,,15,13,2,218,2332
spider/hr_1/0053,,22,11,1,119,1237
spider/hr_1/0054,,46,18,3,263,1953
spider/hr_1/0055,,45,18,3,160,1432
spider/hr_1/0056,,27,9,2,77,327
spider/hr_1/0057,,53,20,4,254,1786
spider/hr_1/0058,,23,13,2,145,1307
spider/hr_1/0059,,42,18,3,158,1426
spider/icfp_1/0001,,6,3,1,14,40
spider/icfp_1/0002,,6,3,1,9,25
spider/icfp_1/0003,,6,2,1,8,15
spider/icfp_1/0004,,45,7,3,35,110
spider/icfp_1/0005,,45,7,3,35,110
spider/icfp_1/0006,,44,7,3,35,110
spider/icfp_1/0007,,45,8,3,36,120
spider/icfp_1/0008,,45,8,3,36,120
spider/icfp_1/0009,,41,8,3,38,125
spider/icfp_1/0010,,41,8,3,36,121
spider/icfp_1/0011,,37,7,3,37,112
spider/icfp_1/0013,,37,7,3,30,95
spider/icfp_1/0014,,37,7,3,30,95
spider/icfp_1/0015,,39,7,3,30,95
spider/icfp_1/0016,,39,7,3,30,95
spider/icfp_1/0017,,45,7,3,35,110
spider/icfp_1/0018,,45,7,3,35,110
spider/icfp_1/0019,,63,9,4,43,134
spider/icfp_1/0020,,63,9,4,43,134
spider/icfp_1/0021,,41,7,3,35,110
spider/icfp_1/0022,,38,7,3,30,95
spider/icfp_1/0023,,38,7,3,30,95
spider/icfp_1/0024,,12,2,1,8,15
spider/icfp_1/0025,,12,2,1,8,15
spider/icfp_1/0026,,37,7,3,36,111
spider/icfp_1/0027,,37,7,3,36,111
spider/icfp_1/0028,,32,5,2,22,71
spider/icfp_1/0029,,12,3,1,14,40
spider/icfp_1/0030,,12,3,1,14,40
spider/icfp_1/0031,,9,3,1,26,52
spider/icfp_1/0032,,9,3,1,26,52
spider/icfp_1/0033,,12,3,1,26,65
spider/inn_1/0001,,25,7,1,11,71
spider/inn_1/0002,,22,7,1,14,78
spider/inn_1/0003,,27,16,2,611,5471
spider/inn_1/0004,,19,9,1,602,5402
spider/inn_1/0005,,19,9,1,601,5401
spider/inn_1/0006,,40,16,2,611,5474
spider/inn_1/0009,,14,7,1,11,71
spider/inn_1/0010,,18,7,1,14,78
spider/inn_1/0011,,14,7,1,11,72
spider/inn_1/0012,,12,7,1,11,71
spider/inn_1/0013,,13,7,1,13,76
spider/inn_1/0014,,14,7,1,11,71
spider/inn_1/0015,,30,16,2,611,5471
spider/inn_1/0016,,31,16,2,611,5471
spider/inn_1/0017,,35,16,2,796,5842
spider/inn_1/0018,,6,7,1,11,71
spider/inn_1/0019,,12,7,1,11,71
spider/inn_1/0020,,11,7,1,13,76
spider/inn_1/0021,,11,7,1,11,71
spider/inn_1/0022,,14,7,1,11,72
spider/inn_1/0023,,15,7,1,14,78
spider/inn_1/0024,,17,7,1,12,74
spider/inn_1/0025,,18,7,1,13,79
spider/inn_1/0026,,9,7,1,20,80
spider/inn_1/0027,,17,7,1,13,76
spider/inn_1/0028,,19,7,1,18,78
spider/inn_1/0029,,8,7,1,11,71
spider/inn_1/0030,,14,7,1,13,76
spider/inn_1/0031,,18,7,1,14,74
spider/inn_1/0032,,15,16,2,611,5471
spider/inn_1/0033,,29,16,2,620,5500
spider/inn_1/0034,,28,16,2,614,5474
spider/inn_1/0035,,14,7,1,14,74
spider/inn_1/0036,,25,16,2,617,5477
spider/insurance_and_eClaims/0001,,9,2,1,30,45
spider/insurance_and_eClaims/0002,,25,6,2,31,106
spider/insurance_and_eClaims/0003,,13,5,1,16,76
spider/insurance_and_eClaims/0004,,14,5,1,18,78
spider/insurance_and_eClaims/0005,,13,8,1,16,122
spider/insurance_and_eClaims/0006,,37,12,2,30,177
spider/insurance_and_eClaims/0007,,43,13,3,46,226
spider/insurance_and_eClaims/0008,,43,13,3,46,226
spider/insurance_and_eClaims/0009,,25,6,2,35,110
spider/insurance_and_eClaims/0010,,6,4,1,3,9
spider/insurance_and_eClaims/0011,,27,8,2,18,84
spider/insurance_and_eClaims/0012,,12,2,1,16,31
spider/insurance_and_eClaims/0013,,26,6,2,33,108
spider/insurance_and_eClaims/0014,,34,6,2,33,108
spider/insurance_and_eClaims/0015,,12,4,2,60,90
spider/insurance_and_eClaims/0016,,11,5,1,19,83
spider/insurance_and_eClaims/0017,,27,6,2,31,106
spider/insurance_and_eClaims/0018,,12,4,1,3,9
spider/insurance_and_eClaims/0019,,8,5,1,16,76
spider/insurance_and_eClaims/0020,,32,6,2,31,106
spider/insurance_fnol/0001,,6,3,1,30,60
spider/insurance_fnol/0002,,12,3,1,19,49
spider/insurance_fnol/0003,,13,3,1,16,46
spider/insurance_fnol/0004,,23,3,1,20,50
spider/insurance_fnol/0005,,14,3,1,17,47
spider/insurance_fnol/0006,,13,4,1,11,42
spider/insurance_fnol/0007,,28,5,2,12,37
spider/insurance_fnol/0008,,30,5,2,21,71
spider/insurance_fnol/0009,,25,5,2,30,87
spider/insurance_fnol/0010,,27,5,2,30,87
spider/insurance_fnol/0011,,37,7,3,45,132
spider/insurance_fnol/0012,,62,7,3,46,133
spider/insurance_fnol/0013,,9,2,1,8,12
spider/insurance_fnol/0014,,6,2,1,5,9
spider/insurance_fnol/0015,,25,5,2,32,68
spider/insurance_fnol/0016,,45,6,3,28,68
spider/insurance_fnol/0018,,12,2,1,16,31
spider/insurance_fnol/0019,,13,4,1,11,42
spider/insurance_fnol/0020,,12,2,1,30,60
spider/insurance_fnol/0021,,30,5,2,31,90
spider/insurance_policies/0001,,68,8,2,32,199
spider/insurance_policies/0002,,66,11,3,46,197
spider/insurance_policies/0003,,15,5,1,30,120
spider/insurance_policies/0004,,14,6,1,16,92
spider/insurance_policies/0005,,14,6,1,16,92
spider/insurance_policies/0006,,21,6,1,21,102
spider/insurance_policies/0007,,18,6,1,22,97
spider/insurance_policies/0008,,25,8,2,39,213
spider/insurance_policies/0009,,34,8,2,31,198
spider/insurance_policies/0010,,31,8,2,31,197
spider/insurance_policies/0011,,11,6,1,16,91
spider/insurance_policies/0012,,8,7,1,16,106
spider/insurance_policies/0013,,32,6,2,34,113
spider/insurance_policies/0014,,9,7,1,30,135
spider/insurance_policies/0015,,13,5,1,16,76
spider/insurance_policies/0016,,13,5,1,16,76
spider/insurance_policies/0017,,8,5,1,16,76
spider/insurance_policies/0018,,6,2,1,30,45
spider/insurance_policies/0019,,13,5,1,16,76
spider/insurance_policies/0020,,6,7,1,16,106
spider/insurance_policies/0021,,18,5,1,19,87
spider/insurance_policies/0022,,25,6,2,34,109
spider/insurance_policies/0023,,36,8,2,35,210
spider/insurance_policies/0024,,8,6,1,16,91
spider/journal_committee/0001,,6,3,1,10,28
spider/journal_committee/0002,,9,3,1,18,36
spider/journal_committee/0003,,9,3,1,18,45
spider/journal_committee/0004,,12,3,1,14,32
spider/journal_committee/0005,,19,3,1,11,29
spider/journal_committee/0006,,11,3,1,10,28
spider/journal_committee/0007,,11,3,1,18,45
spider/journal_committee/0008,,13,3,1,10,28
spider/journal_committee/0009,,6,4,1,32,80
spider/journal_committee/0010,,34,8,3,39,126
spider/journal_committee/0011,,42,8,3,39,133
spider/journal_committee/0012,,37,8,3,37,117
spider/journal_committee/0013,,29,5,2,22,66
spider/journal_committee/0014,,28,5,2,17,49
spider/journal_committee/0015,,15,5,2,19,51
spider/journal_committee/0016,,39,6,2,32,112
spider/journal_committee/0017,,28,6,2,24,86
spider/loan_1/0001,,6,5,1,5,21
spider/loan_1/0002,,8,5,1,5,21
spider/loan_1/0003,,14,5,1,5,21
spider/loan_1/0004,,14,5,1,5,21
spider/loan_1/0005,,8,5,1,5,21
spider/loan_1/0006,,15,5,1,5,22
spider/loan_1/0007,,12,5,1,6,22
spider/loan_1/0008,,9,8,1,6,27
spider/loan_1/0009,,28,11,2,8,41
spider/loan_1/0010,,18,8,1,4,27
spider/loan_1/0011,,8,5,1,5,21
spider/loan_1/0012,,8,5,1,5,21
spider/loan_1/0013,,8,8,1,4,25
spider/loan_1/0014,,15,8,1,5,28
spider/loan_1/0015,,21,8,1,4,25
spider/loan_1/0017,,18,8,1,4,25
spider/loan_1/0018,,32,11,2,8,41
spider/loan_1/0019,,50,11,2,7,40
spider/loan_1/0020,,18,8,1,5,26
spider/loan_1/0021,,11,5,1,5,21
spider/loan_1/0022,,11,8,1,4,25
spider/loan_1/0023,,17,8,1,4,27
spider/loan_1/0024,,30,11,2,7,40
spider/loan_1/0025,,15,5,1,5,21
spider/loan_1/0026,,19,8,1,5,28
spider/loan_1/0027,,19,8,1,4,26
spider/loan_1/0028,,27,9,2,10,41
spider/loan_1/0029,,28,11,2,7,40
spider/loan_1/0030,,35,11,2,7,41
spider/loan_1/0031,,30,9,2,8,36
spider/loan_1/0032,,48,14,3,11,60
spider/loan_1/0033,,19,9,2,10,38
spider/loan_1/0034,,23,11,2,8,43
spider/loan_1/0035,,25,11,2,7,40
spider/loan_1/0036,,30,9,2,8,37
spider/loan_1/0037,,37,14,3,12,61
spider/loan_1/0038,,28,9,2,8,36
spider/loan_1/0039,,16,11,2,7,40
spider/loan_1/0040,,17,11,2,7,40
spider/local_govt_and_lot/0001,,25,7,2,41,157
spider/local_govt_and_lot/0002,,26,6,2,22,73
spider/local_govt_and_lot/0003,,32,8,2,37,185
spider/local_govt_and_lot/0004,,34,10,2,27,140
spider/local_govt_and_lot/0005,,27,7,2,33,129
spider/local_govt_and_lot/0006,,32,7,2,29,110
spider/local_govt_and_lot/0007,,27,7,2,41,147
spider/local_govt_and_lot/0008,,34,8,2,34,172
spider/local_govt_and_lot/0009,,38,7,2,41,145
spider/local_govt_and_lot/0010,,28,7,2,31,121
spider/local_govt_and_lot/0011,,8,3,1,19,55
spider/local_govt_and_lot/0012,,12,3,1,4,10
spider/local_govt_and_lot/0013,,8,5,1,16,76
spider/local_govt_and_lot/0014,,12,5,1,17,77
spider/local_govt_and_lot/0015,,12,6,1,26,117
spider/local_govt_and_lot/0016,,15,7,2,29,109
spider/local_govt_and_lot/0017,,6,5,1,18,78
spider/local_govt_in_alabama/0001,,26,4,2,24,58
spider/local_govt_in_alabama/0002,,32,4,2,38,91
spider/local_govt_in_alabama/0003,,29,4,2,43,111
spider/local_govt_in_alabama/0004,,12,3,1,30,90
spider/local_govt_in_alabama/0005,,12,3,1,16,46
spider/local_govt_in_alabama/0006,,9,2,1,8,12
spider/local_govt_in_alabama/0007,,9,3,1,30,75
spider/local_govt_in_alabama/0008,,25,4,2,34,82
spider/local_govt_in_alabama/0009,,13,3,1,16,46
spider/local_govt_in_alabama/0010,,53,7,4,53,136
spider/local_govt_in_alabama/0011,,13,2,1,19,37
spider/local_govt_in_alabama/0012,,31,6,3,62,140
spider/local_govt_in_alabama/0013,,52,4,2,22,56
spider/local_govt_in_alabama/0014,,15,4,2,34,82
spider/local_govt_in_alabama/0015,,8,2,1,19,37
spider/local_govt_mdm/0001,,26,4,2,36,87
spider/local_govt_mdm/0002,,32,4,2,33,87
spider/local_govt_mdm/0003,,29,4,2,27,78
spider/local_govt_mdm/0004,,27,4,2,29,79
spider/local_govt_mdm/0005,,27,4,2,25,73
spider/local_govt_mdm/0006,,37,5,3,38,93
spider/local_govt_mdm/0007,,34,4,2,28,76
spider/local_govt_mdm/0008,,8,3,1,22,64
spider/local_govt_mdm/0009,,9,2,1,18,36
spider/local_govt_mdm/0010,,9,2,1,4,8
spider/local_govt_mdm/0011,,6,2,1,5,9
spider/local_govt_mdm/0013,,12,4,2,42,86
spider/local_govt_mdm/0014,,12,3,1,23,65
spider/machine_repair/0001,,6,5,1,11,51
spider/machine_repair/0002,,9,5,1,20,60
spider/machine_repair/0003,,9,5,1,20,70
spider/machine_repair/0004,,12,5,1,18,58
spider/machine_repair/0005,,19,5,1,12,52
spider/machine_repair/0006,,11,5,1,11,51
spider/machine_repair/0007,,11,5,1,15,60
spider/machine_repair/0008,,13,5,1,11,51
spider/machine_repair/0009,,14,5,1,13,53
spider/machine_repair/0010,,34,12,3,37,158
spider/machine_repair/0011,,34,12,3,37,149
spider/machine_repair/0012,,37,12,3,35,147
spider/machine_repair/0013,,25,7,2,24,87
spider/machine_repair/0014,,15,7,2,24,82
spider/machine_repair/0015,,24,5,1,11,51
spider/manufactory_1/0001,,12,5,1,7,31
spider/manufactory_1/0002,,12,5,1,7,31
spider/manufactory_1/0003,,12,5,1,12,42
spider/manufactory_1/0004,,18,5,1,7,33
spider/manufactory_1/0005,,12,5,1,7,31
spider/manufactory_1/0006,,14,5,1,7,31
spider/manufactory_1/0007,,6,5,1,12,36
spider/manufactory_1/0008,,19,5,1,7,31
spider/manufactory_1/0009,,12,5,1,7,31
spider/manufactory_1/0010,,14,5,1,9,33
spider/manufactory_1/0011,,21,5,1,7,31
spider/manufactory_1/0013,,17,5,1,7,33
spider/manufactory_1/0014,,15,5,1,12,48
spider/manufactory_1/0015,,18,5,1,9,33
spider/manufactory_1/0016,,24,5,1,8,32
spider/manufactory_1/0017,,26,5,1,7,31
spider/manufactory_1/0018,,13,5,1,12,42
spider/manufactory_1/0019,,16,5,1,12,48
spider/manufactory_1/0020,,13,5,1,12,42
spider/manufactory_1/0021,,28,7,2,23,86
spider/manufactory_1/0022,,28,7,2,23,86
spider/manufactory_1/0023,,37,7,2,18,75
spider/manufactory_1/0024,,32,7,2,21,78
spider/manufactory_1/0025,,25,7,2,23,86
spider/manufactory_1/0026,,6,4,1,22,55
spider/manufactory_1/0027,,9,4,1,22,66
spider/manufactory_1/0028,,12,4,1,19,52
spider/manufactory_1/0029,,14,4,1,14,56
spider/manufactory_1/0030,,8,4,1,12,45
spider/manufactory_1/0031,,14,4,1,12,45
spider/manufactory_1/0032,,12,4,1,12,45
spider/manufactory_1/0033,,21,4,1,16,54
spider/manufactory_1/0034,,18,7,2,28,173
spider/manufactory_1/0035,,13,4,1,17,56
spider/manufactory_1/0036,,28,7,2,23,86
spider/manufactory_1/0037,,37,7,2,22,84
spider/manufactory_1/0038,,14,4,1,12,46
spider/manufactory_1/0039,,32,7,2,23,92
spider/manufactory_1/0040,,16,4,1,21,74
spider/manufacturer/0001,,8,4,1,8,29
spider/manufacturer/0002,,14,4,1,8,30
spider/manufacturer/0003,,13,4,1,8,29
spider/manufacturer/0004,,15,4,1,9,32
spider/manufacturer/0005,,14,4,1,8,30
spider/manufacturer/0006,,32,6,2,16,47
spider/manufacturer/0007,,14,5,1,8,37
spider/manufacturer/0008,,14,5,1,8,36
spider/manufacturer/0009,,12,5,1,14,49
spider/manufacturer/0010,,22,5,1,11,43
spider/manufacturer/0011,,19,5,1,8,37
spider/manufacturer/0012,,29,7,2,13,52
spider/manufacturer/0013,,25,7,2,16,58
spider/manufacturer/0014,,23,6,2,17,53
spider/manufacturer/0015,,18,6,2,14,47
spider/manufacturer/0016,,74,9,3,20,79
spider/match_season/0001,,6,4,1,7,25
spider/match_season/0002,,9,4,1,12,36
spider/match_season/0003,,12,4,1,9,27
spider/match_season/0004,,6,8,1,19,131
spider/match_season/0005,,12,13,2,28,200
spider/match_season/0006,,19,8,1,17,129
spider/match_season/0007,,15,8,1,23,142
spider/match_season/0008,,8,8,1,17,129
spider/match_season/0009,,9,7,1,20,90
spider/match_season/0010,,6,2,1,20,30
spider/match_season/0011,,27,17,3,48,270
spider/match_season/0012,,26,17,3,33,223
spider/match_season/0013,,26,12,2,24,154
spider/match_season/0014,,34,12,2,25,155
spider/match_season/0015,,28,12,2,23,153
spider/match_season/0016,,27,15,3,52,266
spider/match_season/0017,,26,10,2,27,149
spider/match_season/0018,,28,10,2,27,149
spider/match_season/0019,,30,9,2,26,102
spider/match_season/0020,,11,8,1,19,134
spider/match_season/0021,,24,12,2,26,160
spider/match_season/0022,,9,13,2,42,214
spider/match_season/0023,,13,8,1,17,129
spider/match_season/0024,,13,8,1,19,131
spider/match_season/0025,,14,8,1,19,131
spider/match_season/0026,,17,8,1,19,131
spider/match_season/0027,,15,10,2,29,151
spider/match_season/0028,,52,12,2,23,153
spider/match_season/0029,,24,8,1,17,129
spider/medicine_enzyme_interaction/0001,,6,7,1,9,57
spider/medicine_enzyme_interaction/0002,,9,7,1,16,64
spider/medicine_enzyme_interaction/0003,,9,7,1,16,72
spider/medicine_enzyme_interaction/0004,,8,7,1,9,57
spider/medicine_enzyme_interaction/0005,,18,7,1,12,68
spider/medicine_enzyme_interaction/0006,,12,7,1,15,63
spider/medicine_enzyme_interaction/0007,,15,4,1,31,104
spider/medicine_enzyme_interaction/0008,,45,12,3,49,198
spider/medicine_enzyme_interaction/0009,,32,7,2,44,149
spider/medicine_enzyme_interaction/0010,,33,7,2,53,180
spider/medicine_enzyme_interaction/0011,,38,10,2,28,115
spider/medicine_enzyme_interaction/0012,,45,12,3,49,198
spider/medicine_enzyme_interaction/0013,,16,3,1,20,59
spider/medicine_enzyme_interaction/0014,,12,4,1,22,85
spider/medicine_enzyme_interaction/0015,,15,10,2,28,114
spider/medicine_enzyme_interaction/0016,,32,7,2,42,145
spider/medicine_enzyme_interaction/0017,,34,10,2,30,122
spider/medicine_enzyme_interaction/0018,,58,7,2,42,145
spider/medicine_enzyme_interaction/0019,,50,12,3,68,237
spider/medicine_enzyme_interaction/0020,,8,4,1,22,85
spider/medicine_enzyme_interaction/0021,,12,7,1,10,58
spider/medicine_enzyme_interaction/0022,,11,4,1,42,126
spider/mountain_photos/0001,,12,5,1,12,56
spider/mountain_photos/0002,,12,5,1,22,77
spider/mountain_photos/0003,,12,5,1,20,80
spider/mountain_photos/0004,,13,6,1,24,140
spider/mountain_photos/0005,,14,6,1,24,139
spider/mountain_photos/0006,,18,6,1,44,201
spider/mountain_photos/0007,,30,9,2,41,204
spider/mountain_photos/0008,,32,9,2,36,194
spider/mountain_photos/0009,,27,8,2,22,106
spider/mountain_photos/0010,,34,8,2,27,111
spider/mountain_photos/0011,,8,5,1,12,56
spider/mountain_photos/0012,,15,8,2,22,106
spider/mountain_photos/0013,,28,9,2,34,189
spider/mountain_photos/0014,,74,12,3,45,244
spider/mountain_photos/0015,,50,12,3,63,281
spider/mountain_photos/0016,,12,5,1,13,57
spider/mountain_photos/0017,,28,8,2,26,115
spider/movie_1/0001,,12,4,1,10,34
spider/movie_1/0002,,19,4,1,9,33
spider/movie_1/0003,,12,4,1,9,33
spider/movie_1/0004,,12,4,1,9,33
spider/movie_1/0005,,6,2,1,9,17
spider/movie_1/0006,,12,2,1,9,17
spider/movie_1/0007,,12,2,1,9,17
spider/movie_1/0008,,12,4,1,15,57
spider/movie_1/0009,,13,4,1,15,58
spider/movie_1/0010,,29,7,2,26,92
spider/movie_1/0011,,30,7,2,24,92
spider/movie_1/0012,,28,5,2,30,88
spider/movie_1/0013,,15,7,2,24,90
spider/movie_1/0015,,38,7,2,23,90
spider/movie_1/0016,,18,4,1,9,33
spider/movie_1/0017,,38,7,2,23,90
spider/movie_1/0018,,24,4,1,10,34
spider/movie_1/0019,,56,7,2,24,92
spider/movie_1/0020,,54,8,3,44,160
spider/movie_1/0021,,28,5,2,24,74
spider/movie_1/0022,,37,8,3,32,106
spider/movie_1/0023,,37,8,3,31,105
spider/movie_1/0024,,46,8,3,31,107
spider/movie_1/0025,,12,6,2,32,64
spider/movie_1/0026,,43,8,3,35,109
spider/movie_1/0027,,39,4,1,12,40
spider/movie_1/0028,,31,4,1,12,40
spider/movie_1/0029,,14,4,1,12,36
spider/movie_1/0030,,20,4,1,11,35
spider/movie_1/0031,,25,7,2,27,98
spider/movie_1/0032,,36,7,2,23,90
spider/movie_1/0033,,36,7,2,23,90
spider/movie_1/0034,,29,7,2,25,94
spider/movie_1/0035,,41,7,2,26,104
spider/movie_1/0036,,36,7,2,30,120
spider/movie_1/0037,,36,7,2,27,108
spider/movie_1/0038,,31,7,2,23,90
spider/movie_1/0039,,28,7,2,32,98
spider/movie_1/0040,,26,5,2,28,78
spider/movie_1/0041,,42,5,2,26,80
spider/movie_1/0042,,32,5,2,26,76
spider/movie_1/0043,,19,4,1,20,68
spider/movie_1/0044,,18,4,1,18,60
spider/movie_1/0045,,12,4,1,24,66
spider/movie_1/0046,,45,8,3,33,107
spider/movie_1/0047,,19,4,1,14,38
spider/movie_1/0048,,52,5,2,23,73
spider/movie_1/0049,,52,7,2,23,89
spider/music_1/0001,,14,9,1,7,56
spider/music_1/0002,,11,5,1,7,31
spider/music_1/0003,,12,9,1,8,56
spider/music_1/0004,,12,5,1,8,32
spider/music_1/0005,,30,11,2,13,80
spider/music_1/0006,,30,12,2,16,92
spider/music_1/0007,,25,12,2,13,85
spider/music_1/0008,,29,11,2,15,84
spider/music_1/0009,,12,5,1,7,31
spider/music_1/0010,,12,4,1,7,25
spider/music_1/0011,,28,11,2,13,79
spider/music_1/0012,,13,5,1,7,31
spider/music_1/0013,,24,11,2,13,79
spider/music_1/0014,,24,12,2,14,86
spider/music_1/0015,,34,11,2,15,81
spider/music_1/0016,,36,12,2,13,85
spider/music_1/0017,,11,4,1,8,28
spider/music_1/0018,,13,9,1,8,58
spider/music_1/0019,,29,11,2,13,80
spider/music_1/0020,,11,5,1,8,34
spider/music_1/0021,,24,9,1,8,56
spider/music_1/0022,,24,9,1,7,55
spider/music_1/0023,,30,11,2,13,80
spider/music_1/0024,,30,11,2,14,82
spider/music_1/0025,,12,3,1,12,30
spider/music_1/0026,,9,9,1,12,60
spider/music_1/0027,,24,12,2,16,88
spider/music_1/0028,,38,12,2,16,88
spider/music_1/0029,,13,9,1,7,55
spider/music_1/0030,,19,9,1,7,55
spider/music_1/0031,,19,4,1,7,25
spider/music_1/0032,,19,9,1,9,57
spider/music_1/0033,,38,12,2,14,86
spider/music_1/0034,,38,11,2,13,79
spider/music_1/0035,,19,9,1,7,56
spider/music_1/0036,,34,12,2,13,86
spider/music_1/0037,,38,12,2,14,90
spider/music_1/0038,,38,12,2,18,102
spider/music_1/0039,,38,11,2,14,82
spider/music_1/0040,,39,11,2,14,82
spider/music_1/0041,,30,11,2,15,84
spider/music_1/0042,,27,11,2,13,79
spider/music_1/0043,,24,9,1,7,55
spider/music_1/0045,,24,9,1,10,58
spider/music_1/0046,,34,11,2,15,81
spider/music_1/0047,,21,9,1,8,60
spider/music_1/0048,,38,12,2,13,87
spider/music_1/0049,,24,9,1,8,56
spider/music_1/0050,,24,11,2,14,80
spider/music_4/0001,,6,5,1,8,36
spider/music_4/0002,,6,5,1,14,42
spider/music_4/0003,,8,5,1,8,36
spider/music_4/0004,,12,5,1,8,36
spider/music_4/0005,,6,5,1,12,40
spider/music_4/0006,,9,6,1,18,72
spider/music_4/0007,,12,6,1,12,57
spider/music_4/0008,,13,6,1,11,62
spider/music_4/0009,,12,6,1,14,64
spider/music_4/0010,,9,6,1,20,70
spider/music_4/0011,,8,6,1,11,61
spider/music_4/0012,,26,12,2,21,116
spider/music_4/0013,,26,12,2,25,120
spider/music_4/0014,,26,10,2,21,99
spider/music_4/0015,,26,10,2,25,103
spider/music_4/0016,,28,10,2,18,96
spider/music_4/0017,,26,10,2,19,97
spider/music_4/0018,,12,5,1,14,49
spider/music_4/0019,,11,5,1,8,36
